docketId,title,rulemaking
USA-2005-0014,"Notice of Availability of a Novel Composite Processing Technology for Exclusive, Partially Exclusive or Non-Exclusive Licenses",Nonrulemaking
FSIS-2005-0008,National Advisory Committee on Meat and Poultry Inspection,Nonrulemaking
NSF-2005-0027,Notice of Permits Issued Under the Antarctic Conservation Act of 1978,Nonrulemaking
NSF-2005-0028,Notice of Permits Issued Under the Antarctic Conservation Act of 1978,Nonrulemaking
NSF-2005-0029,Notice of Permits Issued Under the Antarctic Conservation Act of 1978,Nonrulemaking
NSF-2005-0030,Notice of Permits Issued Under the Antarctic Conservation Act of 1978,Nonrulemaking
ETA-2005-0065,"Adjustment assistance; applications, determinations, etc.: Molnlycke Health Care, Inc.",Nonrulemaking
ETA-2005-0066,"Adjustment assistance; applications, determinations, etc.: Baxter",Nonrulemaking
HHS-2005-0021,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
ETA-2005-0067,"Adjustment assistance; applications, determinations, etc.: Collins Supply&amp; Equipment Co., Inc.",Nonrulemaking
RBS-2005-0003,Guarantee Fee Rates for Guaranteed Loans for Fiscal Year 2006; Maximum Portion of Guarantee Authority Available for Fiscal Year 2006,Nonrulemaking
ETA-2005-0068,"Adjustment assistance; applications, determinations, etc.: Tyco Electronics et al.",Nonrulemaking
FSA-2005-0005,Request for Extension and Revision of a Currently Approved Information Collection; Payment Eligibility and Payment Limitation Determinations Under the Noninsured Crop Disaster Assistance Program,Nonrulemaking
DOL-2005-0023,"whether the information will have practical utility;<bullet>Evaluate the accuracy of the agencys estimate of the burden of the proposed collection of information, including the validity of the methodology and assumptions used;<bullet>Enhance the quality, utility and clarity of the information to be collected; and<bullet>Minimize the burden of the collection of information on those who are to respo",Nonrulemaking
EBSA-2005-0008,Type of Review: Extension of a currently approved collection of information.,Nonrulemaking
ETA-2005-0069,"Adjustment assistance; applications, determinations, etc.: Cmor Manufacturing, Inc.",Nonrulemaking
NSF-2005-0031,Meetings: Biological Sciences Advisory Committee,Nonrulemaking
DOD-2005-0081,Membership of the Office of the Secretary of Defense; Performance Review Board,Nonrulemaking
HHS-2005-0022,Meeting of the National Vaccine Advisory Committee,Nonrulemaking
ETA-2005-0070,"Adjustment assistance; applications, determinations, etc.: Meadow River Hardwood Lumber Co. et al.",Nonrulemaking
ETA-2005-0071,"Adjustment assistance; applications, determinations, etc.: TFL USA/Canada, Inc.",Nonrulemaking
ETA-2005-0072,"Adjustment assistance; applications, determinations, etc.: Pliana, Inc.",Nonrulemaking
ETA-2005-0073,"Adjustment assistance; applications, determinations, etc.: U.S. Airways, Inc.",Nonrulemaking
ETA-2005-0074,"Adjustment assistance; applications, determinations, etc.: Sipex Corp.",Nonrulemaking
HHS-2005-0023,Meeting of the Presidential Advisory Council on HIV/AIDS,Nonrulemaking
DOL-2005-0024,"October 26, 2005.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-693",Nonrulemaking
DOD-2005-0083,Federal Acquisition Regulation; Information Collection; Davis Bacon Act--Price Adjustment (Actual Method),Nonrulemaking
DOD-2005-0084,Meeting of the Uniform Formulary Beneficiary Advisory Panel,Nonrulemaking
DOD-2005-0085,36(b)(1) Arms Sales Notification,Nonrulemaking
HHS-2005-0024,Meetings: Vital and Health Statistics National Committee,Nonrulemaking
DOD-2005-0086,36(b)(1) Arms Sales Notification,Nonrulemaking
NASA-2005-0034,Federal Acquisition Regulation; Information Collection; Davis Bacon Act--Price Adjustment (Actual Method),Nonrulemaking
MSHA-2005-0010,Safety standard petitions,Nonrulemaking
DOL-2005-0025,"October 31,2005.   The Department of Labor (DOL) has submitted the following public information collection requests (ICRs) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of each ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-69",Nonrulemaking
DOL-2005-0026,"October 26, 2005.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-693",Nonrulemaking
ATBCB-2005-0002,Meeting,Nonrulemaking
NASA-2005-0035,Notice of Intent To Grant Partially Exclusive License,Nonrulemaking
DOD-2005-0087,Submission for OMB Review; Comment Request,Nonrulemaking
ETA-2005-0075,"In order for the Department to meet its statutory responsibilities under the Immigration and Nationality Act, there is a need for a new collection of information pertaining to the SWAs changing role in the program. There is an increase in burden due to a change in the frequency of the report.   Type of Review: Proposed information request.",Nonrulemaking
DOD-2005-0088,Meeting of the Defense Department Advisory Committee on Women in the Services (DACOWITS),Nonrulemaking
USAF-2005-0004,Proposed Collection; Comment Request,Nonrulemaking
FSIS-2005-0009,Nominations for the Howard E. Bauman Award,Nonrulemaking
USTR-2005-0005,North American Free Trade Agreement; Invitation for Applications for Inclusion on the Chapter 19 Roster,Nonrulemaking
EBSA-2005-0009,"Proposed Exemptions; George N. Newton, Individual Retirement Account (theIRA)",Nonrulemaking
EBSA-2005-0010,"Grant of Individual Exemptions; Milan Uremovich, D.D.S., P.C. Profit Sharing Plan and Trust (the Plan)",Nonrulemaking
ETA-2005-0076,"Adjustment assistance; applications, determinations, etc.: Cerwin Vega, Inc.",Nonrulemaking
DOD-2005-0089,36(b)(1) Arms Sales Notification,Nonrulemaking
NASA-2005-0036,Notice of Information Collection,Nonrulemaking
NSF-2005-0032,Notice of Permit Applications Received Under the Antarctic Conservation Act of 1978 (Pub. L. 95-541),Nonrulemaking
ETA-2005-0077,"Adjustment assistance; applications, determinations, etc.: Meromex USA, Inc.",Nonrulemaking
ETA-2005-0078,"Adjustment assistance; applications, determinations, etc.: Coopervision, Inc., et al",Nonrulemaking
NSF-2005-0033,Notice of Permits Issued Under the Antarctic Conservation Act of 1978,Nonrulemaking
DOD-2005-0090,36(b)(1) Arms Sales Notification,Nonrulemaking
ETA-2005-0079,"Adjustment assistance; applications, determinations, etc.: Avery Dennison Corp.",Nonrulemaking
DOD-2005-0091,36(b)(1) Arms Sales Notification,Nonrulemaking
ETA-2005-0080,"Adjustment assistance; applications, determinations, etc.: Northwest  Airlines et al.",Nonrulemaking
ETA-2005-0081,"Adjustment assistance; applications, determinations, etc.: Kolpak-KMT Refrigeration",Nonrulemaking
ETA-2005-0082,"Adjustment assistance; applications, determinations, etc.: Pentair Pump South Plant (Hydromatic)",Nonrulemaking
ETA-2005-0083,"Adjustment assistance; applications, determinations, etc.: SKF Sealing Solutions",Nonrulemaking
ETA-2005-0084,"Adjustment assistance; applications, determinations, etc.:",Nonrulemaking
ETA-2005-0085,"Adjustment assistance; applications, determinations, etc.: Dan River, Inc",Nonrulemaking
DOD-2005-0092,Meeting of the Secretary of Defenses Defense Advisory Board (DAB) for Employer Support of the Guard and Reserve (ESGR),Nonrulemaking
USA-2005-0016,Performance Review Board Membership,Nonrulemaking
USA-2005-0018,Armed Forces Epidemiological Board; Meeting,Nonrulemaking
HHS-2005-0025,Federal claims; interest rate on overdue debts,Nonrulemaking
FSIS-2005-0010,Meeting To Discuss Possible Changes to the Regulatory Jurisdiction of Certain Food Products Containing Meat and Poultry,Nonrulemaking
HHS-2005-0026,Meetings: Vital and Health Statistics National Committee,Nonrulemaking
BPA-2005-0002,"2007 Wholesale Power Rate Adjustment Proceeding; Public Hearings, and Opportunities for Public Review and Comment",Nonrulemaking
FAS-2005-0004,Trade Adjustment Assistance for Farmers,Nonrulemaking
NRCS-2005-0003,Environmental Statements; Availability,Nonrulemaking
NRCS-2005-0004,Notice of Intent To Extend a Currently Approved Information Collection,Nonrulemaking
PTO-2005-0004,Performance Review Board (PRB),Nonrulemaking
USTR-2005-0006,Notice of Proposed Measure and Opportunity for Public Comment Pursuant to Section 421 of the Trade Act of 1974: Circular Welded Non- Alloy Steel Pipe From the Peoples Republic of China,Nonrulemaking
DOD-2005-0093,Defense Federal Acquisition Regulation Supplement; Subcontracting Policies and Procedures,Nonrulemaking
ETA-2005-0086,"Adjustment assistance; applications, determinations, etc.: Consolidated Metco, Inc., et al",Nonrulemaking
USAF-2005-0005,Privacy Act of 1974; System of Records,Nonrulemaking
DOD-2005-0094,Defense Federal Acquisition Regulation Supplement; Extraordinary Contractual Actions,Nonrulemaking
DOD-2005-0095,Defense Federal Acquisition Regulation Supplement; Update of Clauses for Telecommunications Services,Nonrulemaking
DOD-2005-0096,Defense Federal Acquisition Regulation Supplement; Contract Administration,Nonrulemaking
DOD-2005-0097,Defense Federal Acquisition Regulation Supplement; Technical Amendment,Nonrulemaking
DOD-2005-0098,Defense Federal Acquisition Regulation Supplement; Information Technology Equipment--Screening of Government Inventory,Nonrulemaking
ETA-2005-0087,"Adjustment assistance; applications, determinations, etc.: EPEC, LLC",Nonrulemaking
ETA-2005-0088,"Adjustment assistance; applications, determinations, etc.: BNZ Materials, Inc., et al",Nonrulemaking
DOD-2005-0099,Defense Federal Acquisition Regulation Supplement; Acquisition of Telecommunications Services,Nonrulemaking
ETA-2005-0089,"Adjustment assistance; applications, determinations, etc.: IBM Corp.",Nonrulemaking
ETA-2005-0090,"Adjustment assistance; applications, determinations, etc.: VF Jeanswear LP",Nonrulemaking
EBSA-2005-0011,Employee benefit plans; individual exemptions: Bankers Trust Co. et al.,Nonrulemaking
ETA-2005-0091,"Adjustment assistance; applications, determinations, etc.: Accufab Industries",Nonrulemaking
ETA-2005-0092,"Adjustment assistance; applications, determinations, etc.: S. Lichtenberg&amp; Co. Inc.",Nonrulemaking
NSF-2005-0034,Notice of the Availability of Finding of No Significant Impact for a Low-Energy Marine Seismic Survey by the Scripps Institution of Oceanography on the Louisville Ridge in the Southwest Pacific Ocean,Nonrulemaking
DOD-2005-0100,Defense Federal Acquisition Regulation Supplement; Contract Administration Functions,Nonrulemaking
DOD-2005-0101,Defense Federal Acquisition Regulation Supplement; Contract Modifications,Nonrulemaking
ETA-2005-0093,"Adjustment assistance; applications, determinations, etc.: Butler Manufacturing Co.",Nonrulemaking
ETA-2005-0094,"Adjustment assistance; applications, determinations, etc.: ACCPAC International, Inc.",Nonrulemaking
ETA-2005-0095,"Adjustment assistance; applications, determinations, etc.: Agilent Technologies, Inc.",Nonrulemaking
RUS-2005-0008,"Basin Electric Power Cooperative, Inc.; Notice of Intent To Hold Public Scoping Meetings and Prepare an Environmental Impact Statement",Nonrulemaking
NASA-2005-0037,NASA Advisory Council; Meeting,Nonrulemaking
NSF-2005-0035,Membership of National Science Foundations Senior Executive Service Performance Review Board,Nonrulemaking
DOD-2005-0102,36(b)(1) Arms Sales Notification,Nonrulemaking
BLS-2005-0002,Meetings: Federal Economic Statistics Advisory Committee,Nonrulemaking
DOD-2005-0103,Defense Science Board,Nonrulemaking
DOD-2005-0104,Defense Business Board; Notice of Advisory Committee Meeting,Nonrulemaking
BLS-2005-0003,Type of Review: Extension of a currently approved collection.,Nonrulemaking
USAF-2005-0006,Privacy Act of 1974; System of Records,Nonrulemaking
HHS-2005-0027,Announcement of Anticipated Availability of Funds for Family Planning Services Grants,Nonrulemaking
USN-2005-0009,Notice of Availability of Government-Owned Inventions; Available for Licensing,Nonrulemaking
USA-2005-0019,"[Federal Register: November 14, 2005 (Volume 70, Number 218)]",Nonrulemaking
DOL-2005-0027,Meetings: Trade Negotiations and Trade Policy Labor Advisory Committee,Nonrulemaking
